generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
154,27,12,16.5,5.415624618530273,18.80000114440918,16.5,5.5777778934549405,150.6000031232834
155,27,15,4.0,-2.2015624046325684,18.80000114440918,16.5,1.3222222449602905,35.70000061392784
156,27,14,6.900000095367432,-1.5437500476837158,18.80000114440918,6.900000095367432,0.36666668620374465,9.900000527501106
157,27,13,2.9000000953674316,-4.989062786102295,18.80000114440918,3.4000000953674316,-1.4925925999327943,-40.300000198185444
158,27,13,8.199999809265137,-0.16875001788139343,18.80000114440918,8.199999809265137,0.10740739134726701,2.8999995663762093
159,27,13,9.699999809265137,-1.3703124523162842,18.80000114440918,9.699999809265137,0.41851852282329843,11.300000116229057
160,27,11,6.099999904632568,0.44062498211860657,18.80000114440918,6.099999904632568,0.9962963125220051,26.90000043809414
161,27,15,10.699999809265137,5.784375190734863,18.80000114440918,10.699999809265137,4.981481623594408,134.500003837049
162,27,12,13.90000057220459,3.3296875953674316,18.80000114440918,13.90000057220459,4.177777881975527,112.80000281333923
163,27,14,6.800000190734863,-1.3484375476837158,18.80000114440918,10.699999809265137,2.040740802884102,55.10000167787075
164,27,12,18.100000381469727,5.3125,18.80000114440918,18.100000381469727,4.659259328135738,125.80000185966492
165,27,13,4.300000190734863,-0.21406251192092896,18.80000114440918,15.5,2.577777800736604,69.6000006198883
166,27,15,13.600000381469727,0.7406250238418579,18.80000114440918,13.600000381469727,3.170370443275681,85.6000019684434
167,27,15,8.90000057220459,-0.17343753576278687,18.80000114440918,8.90000057220459,1.9296296857021473,52.10000151395798
168,27,12,12.40000057220459,2.46875,18.80000114440918,12.40000057220459,3.544444552174321,95.70000290870667
169,27,16,17.5,4.909375190734863,18.80000114440918,17.5,5.781481561837373,156.10000216960907
170,27,14,13.800000190734863,0.7218749523162842,18.80000114440918,13.800000190734863,4.288888968803264,115.80000215768814
171,27,12,15.800000190734863,1.2859374284744263,18.80000114440918,15.800000190734863,3.803703769489571,102.70000177621841
172,27,11,8.100000381469727,0.09999996423721313,18.80000114440918,15.800000190734863,3.177777824578462,85.80000126361847
173,27,10,8.699999809265137,1.0328125953674316,18.80000114440918,8.699999809265137,2.544444472701461,68.70000076293945
174,27,13,6.800000190734863,-2.2093751430511475,18.80000114440918,7.800000190734863,0.9518518602406537,25.70000022649765
175,27,12,5.599999904632568,-3.9828128814697266,18.80000114440918,7.800000190734863,0.5259259321071483,14.200000166893005
